Timecode,BlendshapeCount,EyeBlinkLeft,EyeLookDownLeft,EyeLookInLeft,EyeLookOutLeft,EyeLookUpLeft,EyeSquintLeft,EyeWideLeft,EyeBlinkRight,EyeLookDownRight,EyeLookInRight,EyeLookOutRight,EyeLookUpRight,EyeSquintRight,EyeWideRight,JawForward,JawRight,JawLeft,JawOpen,MouthClose,MouthFunnel,MouthPucker,MouthRight,MouthLeft,MouthSmileLeft,MouthSmileRight,MouthFrownLeft,MouthFrownRight,MouthDimpleLeft,MouthDimpleRight,MouthStretchLeft,MouthStretchRight,MouthRollLower,MouthRollUpper,MouthShrugLower,MouthShrugUpper,MouthPressLeft,MouthPressRight,MouthLowerDownLeft,MouthLowerDownRight,MouthUpperUpLeft,MouthUpperUpRight,BrowDownLeft,BrowDownRight,BrowInnerUp,BrowOuterUpLeft,BrowOuterUpRight,CheekPuff,CheekSquintLeft,CheekSquintRight,NoseSneerLeft,NoseSneerRight,TongueOut,HeadYaw,HeadPitch,HeadRoll,LeftEyeYaw,LeftEyePitch,LeftEyeRoll,RightEyeYaw,RightEyePitch,RightEyeRoll
19:17:31:04.063,61,0.1084271148,0.3113045692,0.1313843131,0.0000000000,0.0000000000,0.0380003937,0.0000000000,0.1082923934,0.3123366237,0.0000000000,0.0164265595,0.0000000000,0.0380006805,0.0000000000,0.0991597101,0.0000000000,0.0259497520,0.1235658526,0.1445980221,0.3457354307,0.1508201510,0.0014232894,0.0000000000,0.0000000000,0.0000000000,0.1365467310,0.1451285183,0.0329220966,0.0334704444,0.1577170193,0.1701143086,0.0632477626,0.0374052823,0.2586882412,0.1803476959,0.0460319743,0.0467756428,0.1707198620,0.1572318375,0.0959626138,0.0984958559,0.0000000000,0.0000000000,0.1662856489,0.1765252203,0.1765194684,0.0329198688,0.0959026441,0.0912526920,0.1829875857,0.1896209866,0.0000000012,0.0061003319,0.1114472970,0.0109983748,0.0098523209,0.1908049881,0.0019029893,0.0788082555,0.1907644570,0.0152019560
19:17:31:05.063,61,0.1092009470,0.3074660599,0.1384234130,0.0000000000,0.0000000000,0.0374565199,0.0000000000,0.1090740040,0.3085775971,0.0000000000,0.0236116704,0.0000000000,0.0374565423,0.0000000000,0.0962207690,0.0000000000,0.0286604948,0.1169895232,0.1376464665,0.3407375813,0.1403028965,0.0014355737,0.0000000000,0.0000000000,0.0000000000,0.1393798441,0.1458390206,0.0333694555,0.0339378193,0.1583549976,0.1736322939,0.0643559247,0.0366825052,0.2559727430,0.1842099726,0.0454492941,0.0461796522,0.1662090719,0.1529572904,0.0980511084,0.1003247872,0.0000000000,0.0000000000,0.1709729731,0.1798651069,0.1798449457,0.0317553058,0.0948834941,0.0898848772,0.1838666946,0.1910682172,0.0000000011,0.0154571431,0.1097873971,0.0153620755,0.0141680418,0.1885184944,0.0027029382,0.0830675140,0.1884779930,0.0158249270
19:17:31:06.063,61,0.1116209924,0.3035189509,0.1452554315,0.0000000000,0.0000000000,0.0371580943,0.0000000000,0.1115595624,0.3047044277,0.0000000000,0.0306473617,0.0000000000,0.0371578820,0.0000000000,0.0933930799,0.0000000000,0.0299854819,0.1131118163,0.1339451224,0.3263609111,0.1352164149,0.0014422142,0.0000000000,0.0000000000,0.0000000000,0.1412581652,0.1463905722,0.0336526930,0.0342490114,0.1590791643,0.1758887321,0.0662214309,0.0355633013,0.2574379444,0.1858882308,0.0448544137,0.0456142910,0.1633856893,0.1501908153,0.0989207923,0.1010970995,0.0000000000,0.0000000000,0.1650653183,0.1539033651,0.1538714468,0.0308456495,0.0930777565,0.0880254731,0.1814101338,0.1908739358,0.0000000011,0.0239473246,0.1068287566,0.0193876456,0.0183979999,0.1861652136,0.0034649826,0.0872068107,0.1861247122,0.0163991321
19:17:31:07.063,61,0.1136169732,0.2990835309,0.1456372887,0.0000000000,0.0000000000,0.0369872041,0.0000000000,0.1136003956,0.3002577126,0.0000000000,0.0311640706,0.0000000000,0.0369867012,0.0000000000,0.0922292471,0.0000000000,0.0309488531,0.1112669632,0.1321920305,0.3220458925,0.1331034005,0.0011608006,0.0000000000,0.0000000000,0.0000000000,0.1605235636,0.1517657936,0.0337912850,0.0344183557,0.1606258005,0.1804426461,0.0682172477,0.0347844884,0.2574457526,0.1826357991,0.0443332009,0.0451295860,0.1619559377,0.1488060504,0.0977279767,0.1008943841,0.0000000000,0.0000000000,0.1534490585,0.1433760077,0.1433185637,0.0301797409,0.0897930786,0.0851908773,0.1681088507,0.1814549267,0.0000000007,0.0304206964,0.1023343951,0.0227466039,0.0187176894,0.1834495217,0.0034725796,0.0874802694,0.1834090054,0.0162049253
19:17:31:08.063,61,0.1169289649,0.2971394658,0.1414490342,0.0000000000,0.0000000000,0.0367811099,0.0000000000,0.1169492900,0.2982550263,0.0000000000,0.0268235169,0.0000000000,0.0367803872,0.0000000000,0.0953701437,0.0000000000,0.0318643451,0.1584303528,0.1507225782,0.3610758781,0.1488993764,0.0008945134,0.0000000000,0.0000000000,0.0000000000,0.1657314152,0.1536187381,0.0341130681,0.0347479433,0.1636119038,0.1837421656,0.0689619631,0.0344985723,0.2036518902,0.1455801278,0.0437752567,0.0445982143,0.2206499279,0.2056149989,0.0974596813,0.1009738147,0.0000000000,0.0000000000,0.1501344144,0.1437622607,0.1436884105,0.0295237582,0.0887226909,0.0841891542,0.1645166427,0.1788687557,0.0000000008,0.0344764926,0.0982711911,0.0248591732,0.0161143318,0.1822175682,0.0029691127,0.0849833563,0.1821769774,0.0156354774
19:17:31:09.063,61,0.1267094314,0.2954997420,0.1376356184,0.0000000000,0.0000000000,0.0366499126,0.0000000000,0.1267635524,0.2965629697,0.0000000000,0.0228049215,0.0000000000,0.0366490744,0.0000000000,0.1182880923,0.0000000000,0.0325854644,0.2470790297,0.1881676614,0.4340487421,0.1755375564,0.0001938613,0.0000000000,0.0000000000,0.0000000000,0.1545152217,0.1413764656,0.0346956253,0.0353361852,0.1644869298,0.1844927520,0.0677091852,0.0373820588,0.1418969929,0.1101320088,0.0431498066,0.0440044813,0.3242988884,0.3072007298,0.0977634937,0.1026120335,0.0000000000,0.0000000000,0.1485888511,0.1450271308,0.1449610740,0.0287239999,0.0917342752,0.0867428705,0.1666595638,0.1798709929,0.0000000008,0.0357379094,0.0954116285,0.0255627986,0.0137027474,0.1811772287,0.0025100678,0.0827076137,0.1811365336,0.0151289804
19:17:31:10.064,61,0.1304005980,0.2889101207,0.1324847043,0.0000000000,0.0000000000,0.0365643539,0.0000000000,0.1304977685,0.2898897827,0.0000000000,0.0174966510,0.0000000000,0.0365635082,0.0000000000,0.1339136362,0.0000000000,0.0332244746,0.2861151397,0.2066827565,0.5001052022,0.1925547421,0.0000000000,0.0019355288,0.0000000000,0.0000000000,0.1526270509,0.1385806501,0.0353095531,0.0359534584,0.1650593877,0.1846587509,0.0648628697,0.0430706292,0.1221829876,0.0975386798,0.0424700342,0.0433436371,0.3734229207,0.3589110076,0.0991461799,0.1066532135,0.0000000000,0.0000000000,0.1477438509,0.1483815908,0.1483153105,0.0278673861,0.0937755331,0.0894376263,0.1687666327,0.1812182218,0.0000000007,0.0331945382,0.0929355025,0.0233343169,0.0105209453,0.1770935059,0.0018828793,0.0796705112,0.1770526767,0.0142391073
19:17:31:11.064,61,0.1322769523,0.2772799730,0.1237105802,0.0000000000,0.0000000000,0.0366784148,0.0000000000,0.1323883533,0.2781220973,0.0000000000,0.0083740456,0.0000000000,0.0366775878,0.0000000000,0.1390814334,0.0000000000,0.0332105160,0.2713098526,0.2729673386,0.3762477934,0.2679733932,0.0000000000,0.0026241017,0.0000000000,0.0000000000,0.1519747376,0.1393664628,0.0356299654,0.0362360626,0.1650671363,0.1833411902,0.0925347582,0.0505884439,0.1370110512,0.0884057134,0.0421349294,0.0430723578,0.2220378518,0.2109643966,0.0458449759,0.0493406206,0.0000000000,0.0000000000,0.1430451870,0.1325936317,0.1325491816,0.0279673133,0.0963784531,0.0923898295,0.1533000618,0.1601556093,0.0000000222,0.0275214538,0.0905030370,0.0189428404,0.0050417641,0.1698973328,0.0008649165,0.0744870231,0.1698562801,0.0127626825
19:17:31:12.064,61,0.1331030726,0.2703768909,0.1144762412,0.0000000000,0.0000000000,0.0367708877,0.0000000000,0.1332206875,0.2710946798,0.0011376459,0.0000000000,0.0000000000,0.0367701054,0.0000000000,0.1409877688,0.0000000000,0.0309796724,0.2682779133,0.2898851335,0.2801850140,0.2889989316,0.0000000000,0.0032166149,0.0000000000,0.0000000000,0.1402697861,0.1269661188,0.0357820913,0.0363832302,0.1554089934,0.1663139611,0.1275932789,0.0603688546,0.1408705264,0.0798672363,0.0421478674,0.0431903042,0.1722802967,0.1637710035,0.0317234844,0.0343587250,0.0000000000,0.0000000000,0.1351255029,0.1118591800,0.1118045077,0.0328737311,0.0977157727,0.0949589089,0.1453793943,0.1532626003,0.0000002163,0.0213120747,0.0870639160,0.0145784337,-0.0006854409,0.1656023562,-0.0001145598,0.0689763948,0.1655611694,0.0115156658
19:17:31:13.064,61,0.1335792840,0.2669111490,0.1069966629,0.0000000000,0.0000000000,0.0368999615,0.0000000000,0.1336997002,0.2675360739,0.0087772543,0.0000000000,0.0000000000,0.0368992500,0.0000000000,0.1409808099,0.0000000000,0.0294258241,0.2633999586,0.2893133163,0.2654948235,0.2976965010,0.0000000000,0.0035650819,0.0000000000,0.0000000000,0.1370576471,0.1238685325,0.0358047709,0.0363887995,0.1526122242,0.1616533250,0.1382014155,0.0638160184,0.1440709382,0.0761749074,0.0421596356,0.0433085822,0.1507002562,0.1430256814,0.0245455559,0.0267314408,0.0000000000,0.0000000000,0.1305391043,0.1008349210,0.1007727087,0.0347574167,0.0984227806,0.0961119235,0.1382946372,0.1466877609,0.0000002758,0.0148061486,0.0844902322,0.0114257243,-0.0052902754,0.1634307802,-0.0008723704,0.0644924790,0.1633894593,0.0106244050
19:17:31:14.064,61,0.1341190636,0.2663955390,0.1045469791,0.0000000000,0.0000000000,0.0370228179,0.0000000000,0.1342374384,0.2669915855,0.0112905484,0.0000000000,0.0000000000,0.0370221734,0.0000000000,0.1282767951,0.0000000000,0.0286550578,0.2541782558,0.2773057818,0.3582141399,0.3030770123,0.0000000000,0.0036432929,0.0000000000,0.0000000000,0.1385222822,0.1359929591,0.0357307307,0.0362645388,0.1513834745,0.1595693082,0.0969236046,0.0650418326,0.1470975429,0.0747101009,0.0420806520,0.0433077365,0.1560702771,0.1448387504,0.0250776093,0.0272350330,0.0000000000,0.0000000000,0.1279674023,0.0932293907,0.0931833535,0.0356320851,0.0987805426,0.0966268554,0.1347465217,0.1423454732,0.0000003178,0.0102786515,0.0828821585,0.0099756783,-0.0068054744,0.1630996913,-0.0011199099,0.0630192310,0.1630583555,0.0103606312
19:17:31:15.064,61,0.1346990615,0.2658247948,0.1084806919,0.0000000000,0.0000000000,0.0371300355,0.0000000000,0.1348151714,0.2664642930,0.0071988152,0.0000000000,0.0000000000,0.0371294543,0.0000000000,0.1237302795,0.0000000000,0.0283083376,0.2513726056,0.2680192590,0.4263116717,0.3058711290,0.0000000000,0.0034962571,0.0000000000,0.0000000000,0.1399141103,0.1394279748,0.0356894210,0.0361630805,0.1510765851,0.1587660760,0.0786110461,0.0631280541,0.1484727710,0.0792436302,0.0418361314,0.0431240425,0.2195695937,0.2032350153,0.0489260964,0.0531392209,0.0000000000,0.0000000000,0.1267002672,0.0902031213,0.0901622996,0.0357183740,0.0989845768,0.0968475640,0.1327571422,0.1401671171,0.0000003243,0.0081482455,0.0825739875,0.0096797552,-0.0043393779,0.1627753526,-0.0007126466,0.0653940737,0.1627340764,0.0107287280
19:17:31:16.064,61,0.1352470219,0.2663301229,0.1126995981,0.0000000000,0.0000000000,0.0371488929,0.0000000000,0.1353612095,0.2670184970,0.0028026802,0.0000000000,0.0000000000,0.0371483639,0.0000000000,0.1215114594,0.0000000000,0.0284894872,0.2556093931,0.2516882122,0.4492786527,0.3035010695,0.0000000000,0.0032435211,0.0000000000,0.0000000000,0.1404858530,0.1413334012,0.0356890745,0.0361004882,0.1515701562,0.1599162072,0.0694732293,0.0599313043,0.1489540786,0.0825824663,0.0414096154,0.0427184924,0.2505410314,0.2297087759,0.0605368689,0.0645145252,0.0000000000,0.0000000000,0.1261777282,0.0918076113,0.0917786285,0.0350866541,0.0986663327,0.0962084383,0.1307589114,0.1381033957,0.0000001866,0.0092950044,0.0826346129,0.0098634493,-0.0016893352,0.1631125510,-0.0002780217,0.0679337680,0.1630713195,0.0111682424
19:17:31:17.065,61,0.1353057027,0.2666566968,0.1146965027,0.0000000000,0.0000000000,0.0372673534,0.0000000000,0.1354163885,0.2673684061,0.0007644152,0.0000000000,0.0000000000,0.0372668616,0.0000000000,0.1200337410,0.0000000000,0.0287495740,0.2171243727,0.2354335934,0.4590046406,0.2994829416,0.0000000000,0.0029757656,0.0000000000,0.0000000000,0.1964167804,0.2017547935,0.0354175493,0.0357626677,0.1533696353,0.1646058112,0.0653658956,0.0544090495,0.1773521453,0.1084986031,0.0411081314,0.0424238481,0.2014006376,0.1856112033,0.0654126406,0.0694123432,0.0000000000,0.0000000000,0.1268879622,0.1000336334,0.1000098512,0.0347095355,0.0977205187,0.0944057703,0.1301928908,0.1375427097,0.0000001330,0.0135336984,0.0830662623,0.0099984566,-0.0004607405,0.1633261293,-0.0000759273,0.0691351518,0.1632849127,0.0113805728
19:17:31:18.065,61,0.1354995370,0.2675888538,0.1144843772,0.0000000000,0.0000000000,0.0374453291,0.0000000000,0.1356065124,0.2683003247,0.0009665359,0.0000000000,0.0000000000,0.0374448411,0.0000000000,0.1161990166,0.0000000000,0.0289459284,0.1882221550,0.2147182524,0.4197054803,0.2769390643,0.0000000000,0.0029643201,0.0000000000,0.0000000000,0.2107884288,0.2172120064,0.0350556485,0.0353480428,0.1542719901,0.1673072875,0.0674727932,0.0501298569,0.2073109746,0.1202647686,0.0410630517,0.0423858277,0.1651379764,0.1553050727,0.0675422028,0.0715151653,0.0000000000,0.0000000000,0.1272039860,0.1023904756,0.1023671180,0.0345902778,0.0971243307,0.0935250223,0.1325849891,0.1404465288,0.0000000939,0.0180798266,0.0826089829,0.0106595336,-0.0005825111,0.1638953835,-0.0000963350,0.0690007955,0.1638541669,0.0113988053
19:17:31:19.065,61,0.1354607493,0.2686472833,0.1148636118,0.0000000000,0.0000000000,0.0375944935,0.0000000000,0.1355637163,0.2693654895,0.0005426302,0.0000000000,0.0000000000,0.0375940241,0.0000000000,0.1141660064,0.0000000000,0.0289647933,0.1717203110,0.2029229552,0.4194002748,0.2706283331,0.0000000000,0.0029861787,0.0000000000,0.0000000000,0.2214131653,0.2260724008,0.0345468968,0.0347933210,0.1549853534,0.1688221991,0.0721813589,0.0464228690,0.2555357218,0.1500331312,0.0412347466,0.0425714888,0.1485666484,0.1386451274,0.0685010776,0.0724307746,0.0000000000,0.0000000000,0.1273197681,0.1039182991,0.1038943380,0.0346584395,0.0962458402,0.0926604718,0.1431766897,0.1528933793,0.0000000706,0.0208161790,0.0808895677,0.0116917845,-0.0003269967,0.1645460427,-0.0000542969,0.0692219660,0.1645048410,0.0114815133
19:17:31:20.065,61,0.1355682611,0.2678699493,0.1130357310,0.0000000000,0.0000000000,0.0377138592,0.0000000000,0.1356663853,0.2685655355,0.0023694963,0.0000000000,0.0000000000,0.0377134271,0.0000000000,0.1128020436,0.0000000000,0.0288843159,0.1651246846,0.1983345002,0.4524697661,0.3169437945,0.0000000000,0.0027481706,0.0000000000,0.0000000000,0.2317207009,0.2389181256,0.0339088514,0.0340648890,0.1551460028,0.1694773883,0.0755433068,0.0445629731,0.2716999352,0.1615140587,0.0416391268,0.0429726951,0.1355042905,0.1262210011,0.0686699152,0.0724834949,0.0000000000,0.0000000000,0.1269387752,0.1045203730,0.1044969857,0.0350385942,0.0955563337,0.0919811875,0.1502345651,0.1591729373,0.0000000650,0.0215980858,0.0796738863,0.0136581566,-0.0014280080,0.1640575230,-0.0002364001,0.0681257993,0.1640163511,0.0112658348
19:17:31:21.065,61,0.1358238459,0.2668083310,0.1118795648,0.0000000000,0.0000000000,0.0378125869,0.0000000000,0.1359163523,0.2674884200,0.0035176207,0.0000000000,0.0000000000,0.0378122404,0.0000000000,0.1114541963,0.0000000000,0.0285426099,0.1738767624,0.2020787001,0.4430709481,0.4303666353,0.0000000000,0.0023413240,0.0000000000,0.0000000000,0.2487167418,0.2618765235,0.0324711315,0.0323576368,0.1465107948,0.1605899930,0.0779165104,0.0435572714,0.2785525024,0.1631889939,0.0425210632,0.0436705649,0.1127593219,0.1087780148,0.0573302433,0.0580309294,0.0000000000,0.0000000000,0.1254922748,0.1038558036,0.1038383693,0.0535554588,0.0949244201,0.0914375260,0.1526541859,0.1614741981,0.0000003344,0.0195391793,0.0764092579,0.0155369164,-0.0021201703,0.1633997709,-0.0003495515,0.0674362332,0.1633586138,0.0111064594
19:17:31:22.065,61,0.1362973452,0.2617677450,0.1078403965,0.0000000000,0.0000000000,0.0378001817,0.0000000000,0.1363837272,0.2623918355,0.0076463833,0.0000000000,0.0000000000,0.0377999693,0.0000000000,0.1060736254,0.0000000000,0.0265523903,0.2054953724,0.2350715548,0.3452848494,0.5897697806,0.0000000000,0.0015942085,0.0000000000,0.0000000000,0.2539461255,0.2692192495,0.0303716883,0.0299851485,0.1113079190,0.1149386838,0.0826607943,0.0435135327,0.2253715992,0.1105740964,0.0436878800,0.0445488878,0.0889963657,0.0875764117,0.0382438824,0.0378627144,0.0000000000,0.0000000000,0.1243015528,0.1033838466,0.1033755168,0.1175691113,0.0942534357,0.0909154788,0.1332299113,0.1386886090,0.0000013668,0.0166147556,0.0737911239,0.0163510237,-0.0046110363,0.1602877975,-0.0007454854,0.0650343373,0.1602464765,0.0105038602
